post_id,post_timestamp,comment_id,comment_timestamp,comment_username,comment_text,comment_scrape_date,comment_user_id,comment_like_count,comment_reply_count,comment_did_report_as_spam,comment_hashtags,comment_mentions,reply_id,reply_timestamp,reply_username,reply_text,reply_scrape_date,reply_user_id,reply_like_count,reply_hashtags,reply_mentions
3326397953000925645,2024-03-18T10:46:45.000Z,18042768599063425,2024-09-22T08:13:32.000Z,isitevenpossible2,so you are very dexterous and good with your hands?,2025-03-26T12:38:18.167Z,7501599897,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18023866532263503,2024-07-10T18:12:10.000Z,sarahcassandro,#wherestheinterpreter Please have a live BSL terp on any govn’t announcements next to the PM and so forth!,2025-03-26T12:38:18.167Z,5098460,0.0,0.0,False,['#wherestheinterpreter'],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18024794060048183,2024-07-09T20:13:01.000Z,daisy_bon,Amazing work,2025-03-26T12:38:18.167Z,2080458940,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18064152907483756,2024-05-15T17:44:52.000Z,jjjjjo45678,You are the best,2025-03-26T12:38:18.167Z,33617805283,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18131817796336257,2024-04-12T21:18:50.000Z,health_more_than_wealth,So cute,2025-03-26T12:38:18.167Z,2888320150,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17894212334992484,2024-04-02T07:25:52.000Z,tasneemjamila1938,@angelaraynermp  remember when you spoke in parliament about the boycotting and you supported the anti boycott bill -I wonder what you are thinking now and if you have any time to think maybe I got it wrong - they want to boycott Israel because their government is genocidal and a bunch of psychopaths? Have you been following all the resports ? I wonder do you feel stupid now ? Do you feel guilty about the position you all took ? Do you think shit that wasn’t a great move ?,2025-03-26T12:38:18.167Z,355049208,0.0,0.0,False,[],['@angelaraynermp'],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17937444326718104,2024-03-29T09:56:38.000Z,elayinecripps,"Please ignore the rubbish comments and just listen to the good. Many of us behind you, we just don’t shout. We will however vote! ❤",2025-03-26T12:38:18.167Z,48373633081,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17873331201017727,2024-03-28T13:38:27.000Z,michaelhill4.10.62,,2025-03-26T12:38:18.167Z,26453217574,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17970848084565602,2024-03-28T11:51:17.000Z,adamchelsea8,Let's have look at your tax Affairs as you was asking Tories to do it,2025-03-26T12:38:18.167Z,235345461,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17917674560876124,2024-03-25T23:52:43.000Z,audunssongudmundur,"Great project. Now, what do you have to say about the deliberate starvation of Palestinian people in Gaza by the Israeli government? Priorities?",2025-03-26T12:38:18.167Z,60518787166,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18027075265953713,2024-03-25T00:04:35.000Z,wake_up_wendy,"I just watched your interview with Rory Stewart and Alistair Campbell. You’re an amazing woman! Incredibly honest, absolutely brilliant!! And the thing you want to be remembered for? Please do it!!",2025-03-26T12:38:18.167Z,8651899734,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17935982897813731,2024-03-24T17:02:43.000Z,debluvsbooks,👏👏 Brilliant to see,2025-03-26T12:38:18.167Z,57885009625,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18005181488521488,2024-03-24T17:01:22.000Z,clementatampori,Ms Angela I like your submission at PMQ everyday,2025-03-26T12:38:18.167Z,37865207137,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18034121713807053,2024-03-22T08:13:11.000Z,natwalton78,🙌👏,2025-03-26T12:38:18.167Z,228377048,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18036727201683520,2024-03-22T00:48:04.000Z,mrben_________1,Shameful ladder puller,2025-03-26T12:38:18.167Z,5377362716,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17993467331356020,2024-03-21T19:14:11.000Z,westmichaela,"@angelaraynermp I have a lot of respect for you for being such a strong and determined women, if anyone should be the Labour leader it’s you, you are more in touch with reality of real life and know what it’s like coming from a difficult back ground, so many MP really have no idea what life is like for the working class people but you do. 👏🙌",2025-03-26T12:38:18.167Z,2251363266,0.0,0.0,False,[],['@angelaraynermp'],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18039681328693277,2024-03-20T18:57:43.000Z,karlrkarlsson1,❤️,2025-03-26T12:38:18.167Z,307006336,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17977982174662662,2024-03-20T14:16:47.000Z,allhumankinds_,Love this ❤,2025-03-26T12:38:18.167Z,38970250235,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18259881937174877,2024-03-20T11:24:08.000Z,peacheystephen71,Yr that worry fly out they moan march 😂,2025-03-26T12:38:18.167Z,62781723395,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18332628466112725,2024-03-20T07:39:30.000Z,zammob,"Do you think the party responsible for 1/2 million dead Iraqis give a F about Gaza? Wake up, they are all complicit in the same agenda.",2025-03-26T12:38:18.167Z,45895366483,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18009869597464053,2024-03-20T05:07:05.000Z,adamnorton1234,Wrong!,2025-03-26T12:38:18.167Z,3532144198,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17999819285290285,2024-03-20T01:32:22.000Z,jacko_543219876,I love you.,2025-03-26T12:38:18.167Z,44271437297,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18033812692878194,2024-03-19T22:05:10.000Z,troupdoug,Any bandwagon will do,2025-03-26T12:38:18.167Z,4991559824,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18045085693646600,2024-03-19T20:42:58.000Z,billylfckoffers,I think u may need to implement this more in the commons lol .so not just a pretty face .❤️,2025-03-26T12:38:18.167Z,1542644627,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18104361094353139,2024-03-19T20:33:06.000Z,john.mcshane.334,Well done - next Leader of the Labour Party!,2025-03-26T12:38:18.167Z,37529722626,1.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18037563226765339,2024-03-19T20:26:59.000Z,ruokannieh,Unless you are signing ceasefire an stop killing Palestinians. Also stop supporting Israel. Then I'm not listening. I will never again vote Labour until it goes back to its core values. Ceasefire now !!!!!¡,2025-03-26T12:38:18.167Z,4850572053,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17930840090744578,2024-03-19T20:20:52.000Z,alistair530,How do you say U Turn in BSL?,2025-03-26T12:38:18.167Z,19796997908,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18015721646015774,,aya4change,,,,,,,,,17918973626894859,2024-03-19T18:51:44.000Z,aya4change,@aya.rocks so insulting to the deaf community,2025-03-26T12:38:18.167Z,63906756906,1.0,[],['@aya.rocks']
3326397953000925645,2024-03-18T10:46:45.000Z,18015721646015774,2024-03-19T18:51:35.000Z,aya4change,She literally thinks she's going to impress deaf people so much with this that they're gonna forget her support for genocide,2025-03-26T12:38:18.167Z,63906756906,26.0,1.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18002996315425940,2024-03-19T18:51:06.000Z,aya4change,Be careful - she may join the Labour friends of something or other and turn on you quicker than you can say ceasefire,2025-03-26T12:38:18.167Z,63906756906,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18044827795639067,2024-03-19T18:49:54.000Z,clairet34,"Whilst I admire that you have learnt sign language 🤟🏼 can you cast your eyes on the poor attainment of deaf children in schools, many will not achieve predicted grades in their GCSEs for no reason other then being deaf 🧏 meanwhile funding for helping these children is being cut!
An example would be that to qualify for the use of a radio aid in the classroom, now children have to be more deaf to qualify for that support 🤷🏻‍♀️ seems silly to punish a child born with an impairment/disability and prevent them from further education or their dream job, it could even be discrimination under the equality act 🫠",2025-03-26T12:38:18.167Z,223575074,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18016426208484767,2024-03-19T18:03:29.000Z,iona_laycock_,@tarektazghouri 😍,2025-03-26T12:38:18.167Z,49493777,0.0,0.0,False,[],['@tarektazghouri'],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18059083633535301,2024-03-19T17:06:16.000Z,janeysalisbury,❤️,2025-03-26T12:38:18.167Z,194014686,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17879763765026189,2024-03-19T17:00:03.000Z,mezzamay,Proud to take Zionists money & support a genocide- what an utter disappointment you are Angela 😔,2025-03-26T12:38:18.167Z,9607481,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17957026892742778,2024-03-19T15:25:39.000Z,macpherson999,Shame you can't give the same level of support to palastinians,2025-03-26T12:38:18.167Z,2820838972,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18027102205949523,2024-03-19T14:49:39.000Z,ifza_h,I vote for a ceasefire now!!,2025-03-26T12:38:18.167Z,1947456784,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18023315461893610,2024-03-19T09:40:50.000Z,baccy19time,Well you Angela!!.. 👌👏👏👏,2025-03-26T12:38:18.167Z,18270271851,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18047605219623555,2024-03-19T09:08:26.000Z,mattfenton120,"You always surprise me, there is so much more to you than people think.",2025-03-26T12:38:18.167Z,56795724865,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18040195777705424,2024-03-19T08:59:38.000Z,jimmymsdoal,You aint the deputy leader of nuthin - your a puppet being manipulated by Mossad and you should be ashamed,2025-03-26T12:38:18.168Z,305128608,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17999603324307103,2024-03-19T08:26:45.000Z,aussihogg,Is that her keep fit exercise,2025-03-26T12:38:18.168Z,62891214474,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17989012070448362,2024-03-19T08:11:40.000Z,catrinnadin,I’d vote labour if you were the leader!,2025-03-26T12:38:18.168Z,4338254018,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18310856206179467,2024-03-19T08:00:11.000Z,kevasocks,Super,2025-03-26T12:38:18.168Z,5066209453,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18023742764078633,2024-03-19T05:49:47.000Z,aspy117,Do you know the sign language for ‘Ceasefire Now’? 🇵🇸🇵🇸🇵🇸,2025-03-26T12:38:18.168Z,1396329068,23.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17993517317343037,2024-03-19T02:46:56.000Z,dan_love_taylor,Class.,2025-03-26T12:38:18.168Z,8883348862,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17993311235378019,2024-03-19T00:31:03.000Z,simon_alexander_king,Should be leader!,2025-03-26T12:38:18.168Z,1725426678,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17998730930312406,2024-03-18T23:17:57.000Z,theboymorris,That’s a very impressive thing to do. Well done.,2025-03-26T12:38:18.168Z,3406003535,3.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18021438725108437,2024-03-18T23:12:57.000Z,aaronjohnbastani,🥹👏,2025-03-26T12:38:18.168Z,1383969534,1.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18274642897206361,2024-03-18T22:56:03.000Z,hdblfc,Lost my vote but not just for this election but for life your not the labour party,2025-03-26T12:38:18.168Z,4756132163,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,18023578415043422,2024-03-18T22:54:26.000Z,brianguite3512,I wish you were leader I would feel more comfortable going into the next election Starmer thinks it's all  sown up he might get a shock most of my labour pals dont like him it would be a shame to lose another election just because of him he's made it a branch of the Tories it's not what labour is about I've voted labour all my life but I'm considering voting different I don't trust him he knows nothing about poor people,2025-03-26T12:38:18.168Z,5569371966,0.0,0.0,False,[],[],,,,,,,,,
3326397953000925645,2024-03-18T10:46:45.000Z,17897643782905868,,nonsplodge,,,,,,,,,18112827325366890,2024-03-22T00:54:28.000Z,mrben_________1,"@nonsplodge that's not what's happening here, you think genocide is a lesser issue?",2025-03-26T12:38:18.168Z,5377362716,1.0,[],['@nonsplodge']
3326397953000925645,2024-03-18T10:46:45.000Z,17897643782905868,2024-03-18T22:36:14.000Z,nonsplodge,The amount of DISGUSTING people who are overlooking the 12 million deaf people in the UK to go on about a ceasefire. Both issues are important. Hugely important. But take a moment for fucks sake. You’re hiding behind a ceasefire to espouse your own views OVER the millions of disabled people in this country.,2025-03-26T12:38:18.168Z,181335136,12.0,1.0,False,[],[],,,,,,,,,
